"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-24","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","77",",,W","48",",,W","  290",",,W","  270",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-25","6.71",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","50",",,W","  160",",,W","  150",",,W","28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-26","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","64","H,,S","76",",,W","52",",,W","  250",",,W","  250",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-27","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","80",",,W","52",",,W","   50",",,W","   40",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-28","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","82",",,W","53",",,W","  280",",,W","  280",",,W","23.0",",,W","33.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-29","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","80",",,W","50",",,W","  130",",,W","   20",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-30","6.04",",,W",,,"0.32",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","76",",,W","53",",,W","  270",",,W","  300",",,W","21.0",",,W","30.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-05-31","7.38",",,W",,,"0.95",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","66",",,W","49",",,W","  340",",,W","  330",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-01","10.74",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","61",",,W","49",",,W","  280",",,W","  270",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-02","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","75",",,W","44",",,W","  280",",,W","  290",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-03","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","81",",,W","48",",,W","  100",",,W","  100",",,W","18.1",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-04","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","82",",,W","55",",,W","  280",",,W","  280",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-05","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","79",",,W","54",",,W","  310",",,W","  310",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-06","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","81",",,W","47",",,W","  200",",,W","  190",",,W","25.1",",,W","36.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-07","8.50",",,W",,,"0.48",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","77",",,W","56",",,W","  210",",,W","  210",",,W","31.1",",,W","38.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-08","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","80",",,W","50",",,W","  180",",,W","  170",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-09","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","92",",,W","51",",,W","  260",",,W","  250",",,W","36.9",",,W","50.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-10","14.54",",,W",,,"0.20",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","60",",,W","46",",,W","  260",",,W","  240",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-11","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","49","H,,S","58",",,W","39",",,W","  280",",,W","  280",",,W","32.0",",,W","46.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-12","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","72",",,W","42",",,W","  260",",,W","  260",",,W","23.9",",,W","36.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-13","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","86",",,W","40",",,W","  330",",,W","  330",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-14","12.53",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","72",",,W","52",",,W","  260",",,W","  280",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-15","5.14",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","70",",,W","49",",,W","  180",",,W","  190",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-16","8.50",",,W",,,"0.73",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","57",",,W","49",",,W","  350",",,W","  350",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-17","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","53","H,,S","60",",,W","51",",,W","  340",",,W","  360",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-18","5.59",",,W",,,"0.87",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","62",",,W","53",",,W","  340",",,W","  240",",,W","13.0",",,W","14.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-19","7.61",",,W",,,"0.50",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","64",",,W","53",",,W","  340",",,W","  330",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-20","4.70",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","74",",,W","54",",,W","  110",",,W","   50",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-21","4.92",",,W",,,"0.26",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","73",",,W","53",",,W","  250",",,W","  250",",,W","19.9",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-22","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","79",",,W","61",",,W","  270",",,W","  270",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-23","10.51",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","67",",,W","53",",,W","  260",",,W","  270",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-24","4.47",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","75",",,W","54",",,W","  110",",,W","  100",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-25","5.82",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","85",",,W","51",",,W","  290",",,W","  190",",,W","21.0",",,W","27.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-26","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","75",",,W","56",",,W","  290",",,W","  290",",,W","25.1",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-27","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","82",",,W","43",",,W","  130",",,W","  110",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-28","5.82",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","81",",,W","51",",,W","  350",",,W","  340",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-29","11.41",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","55",",,W","  290",",,W","  280",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-06-30","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","75",",,W","50",",,W","  260",",,W","  300",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-01","10.96",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","56",",,W","  240",",,W","  260",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-02","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","74",",,W","55",",,W","  300",",,W","  280",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-03","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","46",",,W","   80",",,W","   80",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-04","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","78",",,W","39",",,W","  350",",,W","  360",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-05","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","91",",,W","49",",,W","  120",",,W","  120",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-06","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","96",",,W","58",",,W","  280",",,W","  320",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-07","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","56",",,W","  300",",,W","  300",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-08","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","89",",,W","53",",,W","  250",",,W","  100",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-09","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","96",",,W","57",",,W","   80",",,W","   10",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-10","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","94",",,W","62",",,W","  290",",,W","  280",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-11","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","85",",,W","59",",,W","  260",",,W","  250",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-12","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","90",",,W","58",",,W","  270",",,W","  280",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-13","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","95",",,W","57",",,W","  290",",,W","  290",",,W","14.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-14","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","76",",,W","58",",,W","  360",",,W","  360",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-15","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","90",",,W","51",",,W","  270",",,W","   40",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-16","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","93",",,W","54",",,W","  150",",,W","  150",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-17","4.25",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","81",",,W","63",",,W","  270",",,W","  270",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-18","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","95",",,W","53",",,W","  260",",,W","  260",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-19","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","91",",,W","62",",,W","   40",",,W","   10",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-20","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","94",",,W","56",",,W","   80",",,W","   80",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-21","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","94",",,W","60",",,W","  280",",,W","  290",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-22","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","87",",,W","56",",,W","   10",",,W","   20",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-23","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","91",",,W","52",",,W","   60",",,W","  350",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-24","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","88",",,W","56",",,W","  270",",,W","  270",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-25","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","86",",,W","57",",,W","  310",",,W","  360",",,W","11.0",",,W","14.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","89",",,W","57",",,W","  350",",,W","  350",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-27","7.83",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","79",",,W","56",",,W","  360",",,W","   10",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-28","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","64","H,,S","83",",,W","50",",,W","  360",",,W","  360",",,W","19.9",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-29","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","86",",,W","52",",,W","   50",",,W","   40",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-30","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","90",",,W","49",",,W","  250",",,W","   70",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-07-31","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","89",",,W","55",",,W","   10",",,W","   10",",,W","16.1",",,W","19.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-01","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","96",",,W","58",",,W","  280",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-02","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","93",",,W","61",",,W","  290",",,W","  290",",,W","17.0",",,W","23.0",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-03","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","88",",,W","56",",,W","  280",",,W","  300",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-04","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","84",",,W","54",",,W","  300",",,W","  300",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-05","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","79",",,W","53",",,W","  310",",,W","  310",",,W","36.0",",,W","45.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-06","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","86",",,W","48",",,W","   70",",,W","   50",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-07","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","90",",,W","53",",,W","  280",",,W","  280",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-08","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","95",",,W","56",",,W","   90",",,W","   70",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-09","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","99",",,W","58",",,W","   60",",,W","   60",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-10","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","100",",,W","58",",,W","   80",",,W","   50",",,W","10.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-11","3.36",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","78","H,,S","98",",,W","59",",,W","   20",",,W","   20",",,W","21.0",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-12","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","91",",,W","57",",,W","  280",",,W","  280",",,W","25.9",",,W","33.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-13","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","78",",,W","56",",,W","  350",",,W","  350",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-14","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","88",",,W","52",",,W","   20",",,W","   20",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-15","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","93",",,W","53",",,W","  280",",,W","  280",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-16","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","92",",,W","52",",,W","  250",",,W","  260",",,W","13.0",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-17","4.25",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","91",",,W","57",",,W","  230",",,W","  210",",,W","30.0",",,W","40.0",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-18","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","81",",,W","60",",,W","  270",",,W","  270",",,W","18.1",",,W","23.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-19","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","85",",,W","51",",,W","  330",",,W","  320",",,W","14.1",",,W","21.0",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-20","6.93",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","63",",,W","49",",,W","  340",",,W","  340",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-21","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","62",",,W","50",",,W","  120",",,W","  120",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,
